SourceID,TargetID,ReferenceText,ReferenceType,SourceDocumentID,TargetDocumentID,SourcePassageID,TargetPassageID,SourcePassage,TargetPassage
b0abfaa1-17a5-4142-bb95-c26bf57ed28e,c49db322-872a-4856-971d-b2781940604f,50(3),Internal,14,14,Part 6.Chapter 4.65.(2),Part 6.Chapter 2.50.(3),"Where the principal amount of a Non-CET1 Capital Instrument is written down
(a)	the reduction of that principal amount shall be permanent, subject to any write up in accordance with section 50(3);
(b)	no liability to the holder of the Non-CET1 Capital Instrument, or right on the part of such holder, shall remain under or in connection with that amount of the instrument which has been written down, except in respect of any liability already accrued, and any liability calculated following a Difference in Treatment calculation in accordance with section 69 (but this shall not prevent the provision of Common Equity Tier 1 Capital instruments to a holder of Non-CET1 Capital Instruments in accordance with subsection (3); and
(c)	no compensation is paid to any holder of the Non-CET1 Capital Instruments other than in accordance with subsection (3).","Where capital has been written down in accordance with the Write Down or Conversion Power under section ‎64, the Bail-in Tool has been applied, and the level of write down based on the Pre-Resolution Valuation is found to exceed requirements when assessed against the Definitive Valuation, a write up mechanism shall be applied to reimburse creditors and then Shareholders to the extent necessary."
f586c998-e0a5-470f-a8d5-ae1669514726,d95a8aaf-4663-4372-87b7-54040b62f0ba,78(2),Internal,14,14,Part 5.Chapter 1.22.(3),Part 6.Chapter 6.78.(2),"A Resolution Action may be taken in respect of an ADGM Branch only if the Regulator is satisfied that the following conditions are met
(a)	the ADGM Branch is failing or is likely to fail;
(b)	having regard to timing and other relevant circumstances, it is not reasonably likely that any action will be taken by or in respect of the ADGM Branch or Non-ADGM Institution that will prevent the failure or likely failure of the ADGM Branch or Non-ADGM Institution;
(c)	the application of a Resolution Tool is in the public interest; and
(d)	the Non-ADGM Institution is
(i)	not subject to, and not likely in a reasonable timeframe to be subject to, any Foreign Resolution Action or Non-ADGM Insolvency Proceedings; or
(ii)	subject to Foreign Resolution Action, and one of the circumstances referred to in section 78(2) applies in respect of the Non-ADGM Institution.","The Regulator may refuse to recognise a Foreign Resolution Action in whole or in part if it is satisfied that one or more of the following conditions are met—
(a)	recognition would have an adverse effect on financial stability in the ADGM;
(b)	the Resolution Conditions have not been met in relation to the entity listed in section 2 with respect to which the Regulator proposes to take Resolution Action pursuant to section 78(5);
(c)	the taking of Resolution Action by the Regulator in relation to an ADGM Branch pursuant to section 78(5) is not necessary to achieve one or more of the Resolution Objectives;
(d)	under the Foreign Resolution Action, creditors located or payable in the ADGM would not, by reason of being located in the ADGM, receive the same treatment, and have similar legal rights, as creditors (including depositors) who are located or payable in the non-ADGM jurisdiction concerned; or
(e)	recognition of, and taking action in support of, the Foreign Resolution Action (or the relevant part) would have material fiscal implications for the UAE or the ADGM."
d95a8aaf-4663-4372-87b7-54040b62f0ba,5798f720-7021-4b63-9ebe-f1a30aebee29,78(5),Internal,14,14,Part 6.Chapter 6.78.(2),Part 6.Chapter 6.78.(5),"The Regulator may refuse to recognise a Foreign Resolution Action in whole or in part if it is satisfied that one or more of the following conditions are met
(a)	recognition would have an adverse effect on financial stability in the ADGM;
(b)	the Resolution Conditions have not been met in relation to the entity listed in section 2 with respect to which the Regulator proposes to take Resolution Action pursuant to section 78(5);
(c)	the taking of Resolution Action by the Regulator in relation to an ADGM Branch pursuant to section 78(5) is not necessary to achieve one or more of the Resolution Objectives;
(d)	under the Foreign Resolution Action, creditors located or payable in the ADGM would not, by reason of being located in the ADGM, receive the same treatment, and have similar legal rights, as creditors (including depositors) who are located or payable in the non-ADGM jurisdiction concerned; or
(e)	recognition of, and taking action in support of, the Foreign Resolution Action (or the relevant part) would have material fiscal implications for the UAE or the ADGM.","For the purposes of supporting, or giving full effect to, a Recognised Foreign Resolution Action, the Regulator may exercise one or more Resolution Tools, or one or more Resolution Powers, subject to any requirement for ex-ante judicial approval in compliance with section 27."
4b541841-1c5e-48e8-a565-5cacf6ad929a,,Article 19(1) of the ADGM Founding Law,Outsource,14,,Part 5.Chapter 2.27.(2),,"A judicial ruling in accordance with subsection (1) shall be mandatory prior to taking Resolution Action or making a Foreign Resolution Order, if the Resolution Action or Foreign Resolution Order amounts to or would amount to an action of confiscation or seizure or any restriction on individual ownership of funds, rights or activities under Article 19(1) of the ADGM Founding Law.",
06a4be2d-7177-40d5-978b-2691f97a4486,,Insolvency Regulations 2015,Outsource,14,,Part 5.Chapter 2.29.(2),,"In respect of In-Scope Entities, the priority ranking set out in subsection (1) on In-Scope Entities shall override any relevant conflicting provisions set out in the Insolvency Regulations 2015.",
b005fcaa-e0f0-4453-b7f9-e9bb245e90c0,,Cabinet Resolution,Outsource,15,,Part 4.9.(1),,"An Account Holder, Controlling Person or Financial Institution who:
(a)	does an act or thing that is prohibited under these Regulations, the Common Reporting Standard or the Cabinet Resolution;
(b)	does not do an act or thing that is required or directed to do under these Regulations, the Common Reporting Standard or the Cabinet Resolution; or
(c)	otherwise contravenes these Regulations, the Common Reporting Standard or the Cabinet Resolution,
commits a contravention of these Regulations and the Cabinet Resolution and is liable to the penalties and sanctions set out in the Cabinet Resolution, and any other penalty or administrative fee or sanction that may be imposed by the Regulatory Authority pursuant to subsection 8(1)(a).",
c3e0e4f9-d331-49a3-a81f-0feaf5c501a0,f740371f-569c-45b6-ad2c-11d0ca72980a,121,Internal,17,17,Part 2.Chapter 1.5A.(2),Part 12.Chapter 1.121.,"Without limiting the generality of its powers to issue Directions, the Regulator may, by written notice
(a)	exclude the application of any requirement imposed by the Rules upon an Authorised Person conducting a Regulated Activity in relation to Virtual Assets or Spot Commodities;
(b)	impose on an Authorised Person conducting a Regulated Activity in relation to Virtual Assets or Spot Commodities any additional obligations that the Regulator considers appropriate;
(c)	require an Authorised Person conducting a Regulated Activity in relation to Virtual Assets or Spot Commodities to take such action as is specified by the Regulator; or
(d)	require an Authorised Person Operating a Multilateral Trading Facility that admits Accepted Virtual Assets or Accepted Spot Commodities to trading to obtain a Recognition Order to become a Recognised Investment Exchange under section 121 of these Regulations;
where the Regulator is satisfied that it is in the interests of the Abu Dhabi Global Market to do so and on such terms and conditions as the Regulator considers appropriate.",Applications for recognition . Application by an investment exchange
a0d5b1f5-b59c-44f6-8ca0-2b5111866d3d,33efbaeb-8003-4037-8cb5-51167acb1050,137,Internal,17,17,Part 12.Chapter 1.138.(2),Part 12.Chapter 1.137.,"For the purposes of section 137, a variation of a proposal is treated as a new proposal.",Power to disallow excessive Regulatory Provision. Power of the Regulator
a5a17c13-137b-459d-9a2d-b3aea40f1f5d,33efbaeb-8003-4037-8cb5-51167acb1050,137,Internal,17,17,Part 12.Chapter 1.138.(3),Part 12.Chapter 1.137.,Section 137 does not apply to a Remote Investment Exchange or Remote Clearing House.,Power to disallow excessive Regulatory Provision. Power of the Regulator
785e611c-ba98-461f-b7d2-da3bdba96346,23afbe49-2828-4281-ad41-182262c3770d,138A,Internal,17,17,Part 12.Chapter 1.138A.(1),Part 12.Chapter 1.138A.,An Application under section 138A by a Remote Member Applicant must comply with the Remote Member Requirements relating to Remote Members as the Regulator may specify by Rules.,Power to disallow excessive Regulatory Provision. Remote Members
eec00d9d-73c4-4350-bf98-d5b712cdfb09,c75199a3-d319-48b8-ba89-0231b923fb02,227,Internal,17,17,Part 19.Chapter 1.226.(1),Part 19.Chapter 1.227.,"Upon receipt of a notice of a reference falling within the jurisdiction of the Appeals Panel, the President of the Appeals Panel shall, without undue delay, subject to section 227, select a sub-panel of at least three members, one of whom may be its Chair, to exercise the powers and perform the functions of the Appeals Panel to hear and determine the reference.","Jurisdiction, Role and Procedure of the Appeals Panel – executive decision"
f9b5149e-e027-4450-bfc4-db0f15ddb7d1,c75199a3-d319-48b8-ba89-0231b923fb02,227,Internal,17,17,Part 19.Chapter 1.227.(3),Part 19.Chapter 1.227.,Any executive decision made under section 227 will be made in private and without a public hearing.,"Jurisdiction, Role and Procedure of the Appeals Panel – executive decision"
98fb6898-5355-4c14-b332-e120dcbff722,e6a2d41b-716b-42a8-ae2d-d7f1a822a015,251(4)(a),Internal,17,17,Part 21.251.(5),Part 21.251.(4),"If all or any of a required payment has not been made at the end of a period stated in a final notice in accordance with subsection 251(4)(a), the obligation to make the payment is enforceable as a debt by the person entitled to the payment.
","A final notice must, to the extent applicable—
(a)	state the amount of any financial penalty to be made and the date by which it is to be paid;
(b)	state the period for which any suspension, limitation or restriction is to have effect;
(c)	state the terms of any statement to be published;
(d)	when ordering restitution in the form of payment—
(i)	state the amount that is to be paid or distributed;
(ii)	identify the person or persons to whom that amount is to be paid or among whom that amount is to be distributed; and
(iii)	state the arrangements in accordance with which the payment or distribution is to be made."
